"AVAILABILITY_365","CALCULATED_HOST_LISTINGS_COUNT","HOST_ID","HOST_NAME","ID","LAST_REVIEW","LATITUDE","LONGITUDE","MINIMUM_NIGHTS","NAME","NEIGHBOURHOOD","NEIGHBOURHOOD_GROUP","NUMBER_OF_REVIEWS","PRICE","REVIEWS_PER_MONTH","ROOM_TYPE"
"0","2","2835392","Kasia","14408793","17/09/2018","52.4943098130574","13.43736209933818","2","Design space in Xberg - Bedroom w/ private bath","südliche Luisenstadt","Friedrichshain-Kreuzberg","4","75","0.6","Private room"
"66","2","7537795","Norman","14415817","30/10/2018","52.508372182631504","13.464459096152828","3","Silver Star","Frankfurter Allee Süd FK","Friedrichshain-Kreuzberg","57","76","2.16","Entire home/apt"
"0","1","88707933","Rico","14418548","15/10/2018","52.514378313328265","13.45787487633332","5","Wohnen in Friedrichshain","Frankfurter Allee Süd FK","Friedrichshain-Kreuzberg","9","70","0.33","Entire home/apt"
"82","1","12783785","Wieyi","14422097","22/09/2016","52.47562727915719","13.426617089621885","3","See the heart of Neukölln from above !","Schillerpromenade","Neukölln","2","119","0.08","Entire home/apt"
"262","1","10834707","Tobias","14434676","","52.61597406809694","13.43977300976254","1","Ruhiges Zuhause am Rand Berlins","Buchholz","Pankow","0","75","","Entire home/apt"
"188","1","88856001","Linnen","14435290","01/09/2018","52.540785133829175","13.409296107068762","3","LEGO","Prenzlauer Berg Südwest","Pankow","13","99","0.49","Entire home/apt"
"287","1","23159270","Olive","14436882","20/06/2018","52.49840863536276","13.43611559091341","1","Great flat in the best part of Berlin-Kreuzberg","südliche Luisenstadt","Friedrichshain-Kreuzberg","26","81","0.97","Entire home/apt"
"180","1","88910005","Anna Lena","14441585","20/04/2018","52.49470913852553","13.433272783270391","4","Große gemütliche Wohnung in Kreuzberg","südliche Luisenstadt","Friedrichshain-Kreuzberg","8","100","0.42","Entire home/apt"
"66","1","8757715","Stephanie","14448048","25/08/2017","52.53233135783164","13.410755415921306","5","90sqm Apartment in Berlin Mitte","Prenzlauer Berg Südwest","Pankow","1","75","0.04","Entire home/apt"
"151","6","54039179","Lana","14464850","28/10/2018","52.5283491717987","13.396905362139352","1","GRAND 2ROOMS Central City Apt 1","Alexanderplatz","Mitte","81","99","3.09","Entire home/apt"
"0","1","46355448","Lisa","14478954","20/04/2017","52.52642568621172","13.404129461823189","2","Mitte, Berlin","Alexanderplatz","Mitte","7","105","0.27","Entire home/apt"
"125","1","54093691","Svea","14479188","01/10/2018","52.47320518944139","13.44800840558879","2","Zimmer im charmanten Herzen von Neukölln","Rixdorf","Neukölln","20","80","0.87","Private room"
"363","18","54942921","Alina","14479963","28/10/2018","52.51199373143943","13.382477216223633","1","6 PERSON ROOM NEAR BRANDENBURG GATE-2","Regierungsviertel","Mitte","3","99","0.17","Private room"
"350","1","89692039","Nina","14518657","07/09/2018","52.536473492909856","13.410020456515","4","Charismatischer Altbauklassiker","Prenzlauer Berg Südwest","Pankow","16","70","0.61","Entire home/apt"
"126","1","29314042","Julius","14529272","","52.50395471407682","13.485996556490944","5","Spacious 4-room family flat near Friedrichshain","Neu Lichtenberg","Lichtenberg","0","200","","Entire home/apt"
"0","1","37228133","Katja","14531087","22/08/2016","52.54024957094536","13.407610273831311","5","Nice modern apartment between Mitte+PrenzlauerBerg","Prenzlauer Berg Südwest","Pankow","1","70","0.04","Entire home/apt"
"364","1","6435581","Anja","14543378","27/08/2018","52.4808262682463","13.450134263399269","6","Boutique Neukölln, Berlin","Rixdorf","Neukölln","5","99","0.19","Entire home/apt"
"289","1","4057069","Dima","14552878","","52.535364351985976","13.399047146446645","4","Cozy 3-room apartment in Mitte/Prnzl with Balkon","Brunnenstr. Süd","Mitte","0","80","","Entire home/apt"
"0","1","2139133","Julian","14558917","28/08/2018","52.487666958375854","13.357045546749113","2","Beautiful old apartment central Berlin-Schöneberg","Schöneberg-Süd","Tempelhof - Schöneberg","6","99","0.23","Entire home/apt"
"327","9","1574908","Jürgen","14559781","","52.498220044464986","13.291290954867183","20","Sonnige 140m² Altbauwohnung inKudammnähe, 5 Zimmer","Halensee","Charlottenburg-Wilm.","0","75","","Entire home/apt"
"327","3","90186621","Jan","14561341","01/01/2018","52.51356551875777","13.402279365374723","2","Grand Deluxe Apartment Mitte Residence","Regierungsviertel","Mitte","5","333","0.19","Entire home/apt"
"349","1","90190245","Holger_&_son_Lais","14562079","30/10/2018","52.51371768520667","13.492134820851865","2","Creative-space","Alt-Lichtenberg","Lichtenberg","90","80","3.37","Entire home/apt"
"364","1","85592042","Gesa Carolin","14563724","07/08/2018","52.4905386141269","13.385567051636215","2","Lovely apartment in Kreuzberg","Tempelhofer Vorstadt","Friedrichshain-Kreuzberg","23","185","0.89","Private room"
"229","3","28456221","Kerstin","14588206","30/10/2018","52.5006546161883","13.359846989174532","3","Chilly Bears Loft","Tiergarten Süd","Mitte","66","250","2.54","Entire home/apt"
"10","3","28456221","Kerstin","14589378","08/07/2018","52.50136676333785","13.36069704512249","3","Chilly Bears Berlin II / Splendor Loft / 80 qm","Tiergarten Süd","Mitte","18","128","0.7","Entire home/apt"
"340","1","90580280","Pure","14599660","19/10/2018","52.51137108918406","13.448034741013856","30","Modern Loft flat in popular neighborhood","Karl-Marx-Allee-Süd","Friedrichshain-Kreuzberg","8","75","0.43","Entire home/apt"
"284","15","4032095","Heinz","14604466","02/10/2017","52.49148331527792","13.383041772796876","60","HOLLYWOOD-BERLIN| where the Stars lives...","Tempelhofer Vorstadt","Friedrichshain-Kreuzberg","1","150","0.07","Entire home/apt"
"266","2","22339816","Volker","14609404","05/11/2018","52.50829447883762","13.321067883770755","5","Berlin Charlottenburg at its best !","Kantstraße","Charlottenburg-Wilm.","57","95","2.29","Entire home/apt"
"353","5","8492684","Maximilian","14618013","08/10/2018","52.53146308331128","13.341020162931082","90","Boho Apartment for four - APT 5","Moabit West","Mitte","101","130","3.75","Entire home/apt"
"7","1","90740198","Felicitas","14619287","07/10/2018","52.54137904463971","13.418008057786253","2","Luxury and space in the heart of Prenzlauer Berg","Helmholtzplatz","Pankow","21","120","0.79","Entire home/apt"
"0","1","90925526","Volker","14645620","","52.53033174608646","13.39367441034632","5","Beautiful newly renovated flat in the heart of B.","Brunnenstr. Süd","Mitte","0","195","","Entire home/apt"
"141","3","8897828","Key","14649703","05/11/2018","52.49861800733595","13.426042736151917","2","Design loft in Kreuzberg","südliche Luisenstadt","Friedrichshain-Kreuzberg","106","210","4.09","Entire home/apt"
"220","1","3990224","Caroline","14663108","30/10/2018","52.50031047973603","13.341803573300668","60","Sichtweite vom KaDeWe, direkt City-West Berlin","Schöneberg-Nord","Tempelhof - Schöneberg","10","74","0.38","Entire home/apt"
"0","1","2076430","Miguel","14664026","03/05/2017","52.50248734334714","13.41895541123332","1","Cute apartment in trendy Kreuzberg","nördliche Luisenstadt","Friedrichshain-Kreuzberg","5","80","0.19","Entire home/apt"
"299","1","8851593","Nina","14667530","29/10/2018","52.53384229744944","13.409332496219362","3","Beautiful apartment, very central","Prenzlauer Berg Südwest","Pankow","32","80","1.36","Entire home/apt"
"27","3","34738855","Margit","14680806","27/09/2018","52.486507094891344","13.389772055042833","5","huge, modern flat in the heart of Berlin.","Tempelhofer Vorstadt","Friedrichshain-Kreuzberg","6","120","0.23","Entire home/apt"
"340","30","2293972","Philipp","14692920","09/10/2018","52.50877710068944","13.504546506216837","1","#503 new rooftop apartment - best public transport","Neu Lichtenberg","Lichtenberg","60","84","2.25","Entire home/apt"
"125","1","27477930","Maximilian","14702867","30/09/2018","52.505235723436805","13.466578671032636","2","Cozy apartment in the heart of Friedrichshain","Frankfurter Allee Süd FK","Friedrichshain-Kreuzberg","4","110","0.18","Entire home/apt"
"308","2","61209463","Sirdin","14703479","29/10/2018","52.48178941874331","13.348145172986088","3","Five Room City Flat Schöneberg","Schöneberg-Süd","Tempelhof - Schöneberg","32","290","1.33","Entire home/apt"
"3","1","88645691","Stella","14704545","23/08/2017","52.4961491220787","13.407204495311072","1","Pretty Apartement next to Canal in Kreuzberg","Tempelhofer Vorstadt","Friedrichshain-Kreuzberg","6","70","0.35","Entire home/apt"
"0","1","91496092","Hannah","14708432","01/10/2016","52.5516459531789","13.424587213763992","5","Newly renovated, spacious and quiet flat w balcony","Prenzlauer Berg Nord","Pankow","4","90","0.15","Entire home/apt"
"0","1","8114166","Benjamin","14708721","11/03/2018","52.53131146097533","13.402999259671647","2","Zentrale und helle 3-Raum-Wohnung in Mitte","Brunnenstr. Süd","Mitte","10","90","0.39","Entire home/apt"
"0","1","91514034","Laura&Philipp","14710006","01/04/2018","52.547635221402885","13.346745519638022","2","Schöne 3 Raum Altbauwohnung in guter Lage*Berlin","Parkviertel","Mitte","4","80","0.15","Entire home/apt"
"222","1","91602071","Thomas","14720797","21/10/2018","52.480872591978454","13.416540951440059","4","Beautiful classic prewar apartment","Schillerpromenade","Neukölln","31","78","1.16","Entire home/apt"
"0","1","47533432","Moritz","14722254","29/10/2017","52.48981652186496","13.37970721093196","4","Private Room in the Heart of Kreuzberg","Tempelhofer Vorstadt","Friedrichshain-Kreuzberg","10","70","0.38","Private room"
"47","1","2474364","Julian","14738313","12/10/2018","52.53637409085858","13.400376567358984","2","modern apartment in the heart of Berlin","Brunnenstr. Süd","Mitte","10","185","0.39","Entire home/apt"
"33","1","17185006","Nora","14739252","29/07/2018","52.494631113213316","13.318940148050265","2","Moderne ausgestattete Wohnung, Nähe Ku’damm","Düsseldorfer Straße","Charlottenburg-Wilm.","7","70","0.28","Entire home/apt"
"235","1","92011529","Johannes","14758161","30/09/2018","52.60997340299006","13.444579852527822","2","Gästehaus im Park in Berlin-Pankow","Buchholz","Pankow","11","107","0.49","Entire home/apt"
"66","2","3037322","Lena","14763927","25/08/2017","52.5036637279857","13.430079754400825","1","Room in beautiful design apartment in X-berg","nördliche Luisenstadt","Friedrichshain-Kreuzberg","15","99","0.57","Private room"
"0","1","4300334","Deniz","14769325","18/08/2018","52.46568729729245","13.430640713822163","2","Lovely Spacious & Bright Apt with Balcony :)","Schillerpromenade","Neukölln","12","90","0.45","Entire home/apt"
"0","1","2974298","Jason","14784212","02/10/2016","52.498188454314","13.522141250012858","2","Comfy private 1BR pad - visit Berlin in style!","Friedrichsfelde Süd","Lichtenberg","3","69","0.12","Entire home/apt"
"0","1","2617098","Jonathan","14786461","","52.49755813868941","13.383801137733027","4","Modern loft in the heart of Berlin","Tempelhofer Vorstadt","Friedrichshain-Kreuzberg","0","200","","Entire home/apt"
"130","1","981910","Benjamin","14794782","05/08/2017","52.49010888772655","13.394668639870313","10","Spacious Family-Friendly Apartment on the square!","Tempelhofer Vorstadt","Friedrichshain-Kreuzberg","4","105","0.16","Entire home/apt"
"25","1","86679881","Paul & Jana","14804266","04/11/2018","52.49316154785299","13.401914377109833","2","Cozy Souterrain in Kreuzberg","Tempelhofer Vorstadt","Friedrichshain-Kreuzberg","137","80","5.16","Entire home/apt"
"110","1","92439284","Mike","14812057","08/02/2018","52.54511661006846","13.423478554883335","7","netter Kiez , nette Wohnung","Helmholtzplatz","Pankow","9","82","0.34","Private room"
"323","1","92841883","Marcel","14839238","21/10/2018","52.49394171102182","13.40125877008803","3","Kreuzberg appartement cozy/central","Tempelhofer Vorstadt","Friedrichshain-Kreuzberg","76","70","2.87","Entire home/apt"
"23","1","92978326","Manuel","14852373","05/11/2018","52.50112776682908","13.442127793443028","2","Waterfront loft-style apartment in Kreuzberg","nördliche Luisenstadt","Friedrichshain-Kreuzberg","53","140","2.02","Entire home/apt"
"35","1","11385624","Benjamin","14855497","09/07/2018","52.50801699725988","13.496834690210573","1","Gemütlicher Altbau im Weitlingkiez","Neu Lichtenberg","Lichtenberg","12","80","0.46","Entire home/apt"
"272","1","93036249","Niko","14857798","23/10/2018","52.53259907648024","13.411340763407768","1","New designer flat in top location","Prenzlauer Berg Südwest","Pankow","170","85","6.53","Entire home/apt"
"112","1","18463822","Matthias","14862984","17/10/2018","52.55245465679697","13.41455282997726","4","Calm and bright apartment in Prenzlauer Berg","Prenzlauer Berg Nord","Pankow","81","69","3.09","Entire home/apt"
"107","5","93113247","David, Stephan Und Inge","14865350","29/08/2018","52.53328069239628","13.35070866035475","3","Blacksmith Workshop","Moabit Ost","Mitte","6","180","0.36","Entire home/apt"
"224","1","56291501","Lutz","14871410","03/01/2018","52.54654287908191","13.408333845446395","4","1 Zimmerwohnung über Weihnachten und Sylvester","Prenzlauer Berg Nordwest","Pankow","1","80","0.1","Entire home/apt"
"28","1","23975019","Sabine","14877590","04/09/2018","52.473294959627054","13.426113001192853","15","Cozy/bright home, 3 rooms, balcony, Tempelh.Feld","Schillerpromenade","Neukölln","9","99","0.34","Entire home/apt"
"0","1","26159333","Paula","14877692","28/05/2017","52.54297491923942","13.438441111876935","2","Big room in a cosy flat very well located","Prenzlauer Berg Nord","Pankow","2","70","0.08","Entire home/apt"
"135","26","8912086","René","14906316","","52.48517149853711","13.328259045706242","60","2 Zimmer-Apartment - nähe Ku'Damm","Volkspark Wilmersdorf","Charlottenburg-Wilm.","0","99","","Entire home/apt"
"0","1","34257704","Sascha","14908272","15/10/2017","52.48927204459308","13.454041404926063","2","Appartement at Treptower Park + publ. transport","Alt  Treptow","Treptow - Köpenick","6","79","0.23","Entire home/apt"
"0","3","2694411","Igor","14916497","21/08/2018","52.500283218973436","13.462020490118215","5","Spacious newly renovated studio apartment","Frankfurter Allee Süd FK","Friedrichshain-Kreuzberg","25","69","0.95","Entire home/apt"
"234","4","4614436",".•°*”˜At Home˜”*°•.","14920046","23/09/2018","52.498292137531756","13.425585977315972","1","TreehouseloversCloudedWithLilyDreams","südliche Luisenstadt","Friedrichshain-Kreuzberg","9","203","0.47","Private room"
"44","1","93771797","Josef","14920197","17/10/2018","52.63025052137297","13.307944137515426","2","Modern apartment in the old electrical substation","Nord 1","Reinickendorf","76","100","3.03","Entire home/apt"
"0","1","9015198","Samira","14923789","16/07/2018","52.507031106281296","13.460419544532659","4","Bright, modern apartment / Centric Friedrichshain","Frankfurter Allee Süd FK","Friedrichshain-Kreuzberg","5","68","0.19","Entire home/apt"
"134","5","93113247","David, Stephan Und Inge","14930230","17/09/2018","52.53408153107843","13.352380674132275","3","Blacksmith Harley","Moabit Ost","Mitte","7","172","0.28","Entire home/apt"
"0","3","2694411","Igor","14935543","11/09/2016","52.50026357839454","13.461957381368965","1","Beautiful newly renovated studio apartment","Frankfurter Allee Süd FK","Friedrichshain-Kreuzberg","1","70","0.04","Entire home/apt"
"61","26","8912086","René","14938479","17/04/2017","52.456999587861695","13.378349120167018","30","Tolles Studio Apartment für 2 Personen","Tempelhof","Tempelhof - Schöneberg","1","69","0.05","Entire home/apt"
"10","1","47525419","Michael","14942272","30/10/2018","52.51416304260574","13.44504311593828","3","Room @ apartment building made for socialist elite","Karl-Marx-Allee-Süd","Friedrichshain-Kreuzberg","21","75","0.81","Private room"
"335","1","94052740","Jacqueline","14948533","20/10/2018","52.544984263421824","13.497701645750714","2","Erdgeschoss für Familie kleinen Kindern o.Paare","Alt-Hohenschönhausen Süd","Lichtenberg","34","71","1.31","Entire home/apt"
"89","5","93113247","David, Stephan Und Inge","14956202","07/10/2018","52.532831671444086","13.351772168153278","3","Old Blacksmith Loft","Moabit Ost","Mitte","24","252","1.02","Entire home/apt"
"0","1","88025209","Falk","14960015","23/04/2018","52.51385952380768","13.454314927775693","1","Berlin erleben aus dem Friedrichshain","Frankfurter Allee Süd FK","Friedrichshain-Kreuzberg","8","73","0.31","Entire home/apt"
"348","1","92815822","Greg","14971721","21/09/2018","52.4925370513133","13.352556201411055","1","Safari Berlin","Schöneberg-Nord","Tempelhof - Schöneberg","9","120","0.35","Entire home/apt"
"131","1","6649313","Matthias","14974548","01/11/2018","52.530061235778334","13.38536201414899","7","Long Term: Sunny large rooftop flat with a terrace","Brunnenstr. Süd","Mitte","23","170","0.89","Entire home/apt"
"0","1","8820156","Sophie","14987213","18/04/2017","52.46441997130987","13.442735135588785","5","Cozy and sunny appartment  in Neukölln","Neuköllner Mitte/Zentrum","Neukölln","4","92","0.16","Entire home/apt"
"310","1","9307260","Julius","14989799","03/07/2018","52.493644090384244","13.39353522409403","1","Beautiful Room in the heart of Kreuzberg (27 m²)","Tempelhofer Vorstadt","Friedrichshain-Kreuzberg","8","85","0.31","Private room"
"351","1","94490822","Müller","14989866","19/10/2018","52.52355839073223","13.416999747453717","1","Central cozy 3-room Apt in Alexanderplatz Berlin","Alexanderplatz","Mitte","117","70","4.48","Entire home/apt"
"53","2","38357328","Franziska","14998963","26/10/2018","52.46940282153582","13.434604891626575","3","Fantastic Berlin-Neukölln","Neuköllner Mitte/Zentrum","Neukölln","78","105","3.08","Entire home/apt"
"273","3","88135942","Lina","14999599","02/09/2018","52.52955991517705","13.333529890195962","61","Sun yard","Moabit West","Mitte","6","76","0.28","Entire home/apt"
"355","2","50654245","Ruth","15000313","17/09/2018","52.54832123021997","13.458965638191813","2","Nice City Apartment Pankow","Weißensee","Pankow","24","69","0.93","Entire home/apt"
"310","9","5472105","Marcel","15003633","07/10/2018","52.517396039492944","13.456908145380314","60","--- Exklusives Design-Loft ---","Frankfurter Allee Nord","Friedrichshain-Kreuzberg","9","110","0.35","Entire home/apt"
"35","1","2887988","Johanna","15005620","12/07/2018","52.512877467116965","13.5006537936758","4","Lichtdurchflutete Altbauwohnung","Alt-Lichtenberg","Lichtenberg","5","150","0.19","Entire home/apt"
"279","3","81030660","Isabell","15019718","27/05/2018","52.49026869003125","13.376858639856739","5","Unique Penthouse in Kreuzberg","Tempelhofer Vorstadt","Friedrichshain-Kreuzberg","6","185","0.24","Entire home/apt"
"74","1","5461294","Renz","15030736","30/12/2016","52.491358903002414","13.426794344291936","10","Light and cozy kreuzkölln apartment","Reuterstraße","Neukölln","6","89","0.23","Entire home/apt"
"0","1","94972702","Astrid","15036642","22/07/2018","52.53304365409007","13.406752686524964","2","Berlin-Mitte,groß,hell,ruhig,zentral,für familien","Brunnenstr. Süd","Mitte","6","132","0.24","Entire home/apt"
"0","1","94917773","Antonia","15039213","19/11/2017","52.46996102429816","13.431299828842631","4","Lightful, flat in Neukölln 75 qm with balcony","Neuköllner Mitte/Zentrum","Neukölln","3","99","0.12","Entire home/apt"
"3","1","17390437","Markus","15044951","25/09/2018","52.53555668538603","13.428474186065914","3","Wohnung in Berliner Altbau","Prenzlauer Berg Süd","Pankow","9","149","0.35","Entire home/apt"
